seed,method_name,data_name,data_n_classes,data_dim,data_n_samples,data_seed,data_seed_split,data_r,data_batch_size_train,data_batch_size_test,data_class_subset,model_name,model_model_seed,metric_learning_lbd,metric_learning_temperature,metric_learning_magnitude,gini_temperature,gini_normalize_gini,gini_magnitude,max_proba_temperature,max_proba_magnitude,clustering_name,clustering_distance,clustering_n_clusters,clustering_reorder_embs,clustering_seed,clustering_alpha,clustering_init_scheme,clustering_n_init,clustering_space,clustering_cov_type,clustering_temperature,clustering_normalize_gini,clustering_reduction_name,clustering_reduction_dim,clustering_reduction_n_neighbors,clustering_reduction_seed,experiment_datetime,experiment_folder,fpr_train,tpr_train,thr_train,fpr_val,tpr_val,thr_val
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.9,False,,,,,2025-07-15_17-00-38,bwe,0.3960824217756296,0.9513564078578112,0.27960458,0.5134621476084891,0.9537366548042704,0.076571904
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.9,False,,,,,2025-07-15_17-00-47,bwe,0.4843989769820971,0.9587155963302753,0.12600753,0.4075117370892018,0.9527950310559006,0.17533475
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.9,False,,,,,2025-07-15_17-00-48,bwe,0.4948634427461789,0.9633300297324084,0.12366839,0.49983979493752,0.9704209328782708,0.12366839
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.9,False,,,,,2025-07-15_17-00-49,bwe,0.4245355052176126,0.9533146591970122,0.18416418,0.4444092492872981,0.9537366548042704,0.18416418
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.9,False,,,,,2025-07-15_17-00-50,bwe,0.3847504389265112,0.9555774925962488,0.2562162,0.3968609865470852,0.9544419134396356,0.2562162
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.9,False,,,,,2025-07-15_17-00-50,bwe,1.0,1.0,0.059764013,1.0,1.0,0.059764013
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.9,False,,,,,2025-07-15_17-01-00,bwe,0.4577303884234577,0.9547596606974552,0.17061275,0.4474842767295597,0.951219512195122,0.17061275
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.9,False,,,,,2025-07-15_17-01-00,bwe,0.4270174550973943,0.958930276981853,0.20183621,0.5372188786822933,0.951364175563464,0.09004327
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,10.3,False,,,,,2025-07-15_17-01-02,bwe,0.5405749173238362,0.9719363891487371,0.09865938,0.5172632245802977,0.9727164887307236,0.09865938
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,10.3,False,,,,,2025-07-15_17-01-03,bwe,0.5126646403242148,0.9667300380228137,0.109647036,0.5104496516782774,0.9667458432304038,0.109647036
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,10.3,False,,,,,2025-07-15_17-01-03,bwe,0.7421994884910486,0.9853211009174312,0.08522706,0.7511737089201878,0.9925465838509316,0.08522706
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,10.3,False,,,,,2025-07-15_17-01-13,bwe,0.4923578050613881,0.9643211100099108,0.12418856,0.4927907721884011,0.9681456200227532,0.12418856
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,10.3,False,,,,,2025-07-15_17-01-13,bwe,0.4899465512853143,0.9635854341736696,0.118208826,0.5121951219512195,0.9596678529062872,0.118208826
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,10.3,False,,,,,2025-07-15_17-01-15,bwe,0.6299112801013942,0.9848341232227488,0.10416725,0.6147748890298034,0.9787234042553192,0.10416725
